raw_normalized,exemplo_bruto,qtd_instalacoes,soma_kw,pct_do_total_kw,correcao_marca
ERA SOLAR ERA PRO 72 HC,ERA SOLAR ERA PRO 72 HC,1,7.02,1.3908430382170179e-05,
JA BIAFACIAL,JA BIAFACIAL,1,7.02,1.3908430382170179e-05,
ELGINS A,ELGINS.A.,1,7.02,1.3908430382170179e-05,
FOTO,FOTO,1,7.02,1.3908430382170179e-05,
DAHJ SOLAR,DAHJ SOLAR,1,7.0,1.386880522438622e-05,
DAH E RISEN,DAH E RISEN,1,7.0,1.386880522438622e-05,
TRINA SOLAR SOLAR SOLAR TRINASOLAR ENERGY,TRINA SOLAR SOLAR SOLAR TRINASOLAR ENERGY ,2,7.0,1.386880522438622e-05,
ODA570 36V MH 815 CS7L 585MB AG,2434 - ODA570-36V-MH;815 - CS7L-585MB-AG,1,7.0,1.386880522438622e-05,
BELENERGY MFVZN MO120 460W,BELENERGY MFVZN-MO120-460W,2,7.0,1.386880522438622e-05,
CANADIAN E TSUN POWER,CANADIAN E TSUN POWER,1,7.0,1.386880522438622e-05,
BALZAR SOLAR,BALZAR SOLAR,1,7.0,1.386880522438622e-05,
DAH CANADIAN TRINA,DAH  | CANADIAN | TRINA ,1,7.0,1.386880522438622e-05,
NEXSOLAR,nexsolar,4,7.0,1.386880522438622e-05,
CANADIANSOLAR SUNOVASOLAR,CANADIANSOLAR +SUNOVASOLAR,1,7.0,1.386880522438622e-05,
TRINA SOLAR TSM 51DE18M II,TRINA SOLAR/TSM-51DE18M(II),1,7.0,1.386880522438622e-05,
R E S U N,R E S U N,1,7.0,1.386880522438622e-05,
RSM132 8 695 720BNDG 700W,RSM132-8-695- 720BNDG (700W),1,7.0,1.386880522438622e-05,
ASTRONERGENY,ASTRONERGENY,1,7.0,1.386880522438622e-05,
HMF144M6 465HL 465W,HMF144M6- 465HL - 465W,1,7.0,1.386880522438622e-05,
ZHEJIANG TRUNSUN SOLAR CO LTD,Zhejiang Trunsun Solar Co. Ltd,2,7.0,1.386880522438622e-05,
ADAH SOLAR,ADAH SOLAR,1,7.0,1.386880522438622e-05,
P6,P6/,2,7.0,1.386880522438622e-05,
HMF144MT10R 585,HMF144MT10R-585,1,7.0,1.386880522438622e-05,
SIW 100G M10,SIW 100G M10,1,7.0,1.386880522438622e-05,
TSUN SOLAR OSDA,TSUN SOLAR OSDA,1,7.0,1.386880522438622e-05,
ATUAL JINKO AMPLI DMEGC,ATUAL: JINKO / AMPLI.:DMEGC,1,7.0,1.386880522438622e-05,
555SOLARSOLAR,555SOLARSOLAR,1,7.0,1.386880522438622e-05,
TALEUSN BISTAR,TALEUSN BISTAR,1,7.0,1.386880522438622e-05,
8 JINKO SOLAR 8 DAH SOLAR,8 JINKO SOLAR + 8 DAH SOLAR,1,7.0,1.386880522438622e-05,
32RENESOLA,32RENESOLA,1,7.0,1.386880522438622e-05,
DENEGC,DENEGC,1,7.0,1.386880522438622e-05,
TALLMAX TSM DE15M 400,TALLMAX-TSM-DE15M- 400,2,7.0,1.386880522438622e-05,
RSM144 7 450M DE 450WP,RSM144-7-450M de 450Wp,1,7.0,1.386880522438622e-05,
JASOLAR JAM72S30 555 MR,JASOLAR JAM72S30-555/MR,1,7.0,1.386880522438622e-05,
BYD JA SOLAR SOLAR JINKO,BYD / JA SOLAR/ SOLAR JINKO,1,7.0,1.386880522438622e-05,
ZNSHINESOLAR SUNNOVA SOLAR,ZNSHINESOLAR  + SUNNOVA SOLAR,1,7.0,1.386880522438622e-05,
ANHUI DAHENG ENERGY TECHNOLOGY DHM 60X10 450W,Anhui Daheng Energy Technology-DHM-60X10-450W,1,7.0,1.386880522438622e-05,
SJAM2 225K S4,sjam2-225k-s4,1,7.0,1.386880522438622e-05,
BYD SOLAR DAH,BYD SOLAR DAH,1,7.0,1.386880522438622e-05,
MIASOLE,MIASOLÉ,1,7.0,1.386880522438622e-05,
SKY SOLAR,SKY SOLAR,1,7.0,1.386880522438622e-05,
XUZHOU JIAYU SOLAR ENERGY,Xuzhou Jiayu Solar Energy,1,7.0,1.386880522438622e-05,
OLDA,OLDA,1,7.0,1.386880522438622e-05,
AXITEC RONMA SOLAR,AXITEC | RONMA SOLAR,1,7.0,1.386880522438622e-05,
SOLAR PHONO TSUN SOLAR,SOLAR PHONO | TSUN SOLAR,1,7.0,1.386880522438622e-05,
JA SOLAR CANADIAS,JA SOLAR / CANADIAS,1,7.0,1.386880522438622e-05,
HONOR SOLAR WEG,HONOR SOLAR / WEG,1,7.0,1.386880522438622e-05,
NOR,NOR,1,7.0,1.386880522438622e-05,
SINE SN 540 555W 144M,SINE SN(540~555W)-144M,1,7.0,1.386880522438622e-05,
TAOISCTIC,TAOISCTIC,1,7.0,1.386880522438622e-05,
TAOISTIC SOLAR TS M10 144H 545,TAOISTIC SOLAR TS-M10/144H/545,1,7.0,1.386880522438622e-05,
RS550M 144HC,RS550M-144HC,2,7.0,1.386880522438622e-05,
JINKOJINKO SOLAR,JINKOJINKO SOLAR,1,7.0,1.386880522438622e-05,
PLUSOFT SOLAR, PLUSOFT SOLAR,1,7.0,1.386880522438622e-05,
DEMC,DEMC,1,7.0,1.386880522438622e-05,
RONIVIGI,RONIVIGI,1,7.0,1.386880522438622e-05,
TSUN GCL OSDA,TSUN | GCL | OSDA,2,7.0,1.386880522438622e-05,
SUN X,SUN X,1,7.0,1.386880522438622e-05,
HELIIUS SUNLINK,HELIIUS SUNLINK,1,7.0,1.386880522438622e-05,
JAM72D20 455 MB,JAM72D20-455/MB,1,7.0,1.386880522438622e-05,
PHONO SOLAR HONOR SOLAR,PHONO SOLAR / HONOR SOLAR,1,7.0,1.386880522438622e-05,
RMS156,RMS156,1,7.0,1.386880522438622e-05,
R5 6K S215,R5-6K-S215,1,7.0,1.386880522438622e-05,
MOD FOT MONOCRISTALINO 144 CELULAS,Mod. Fot. Monocristalino 144 Celulas,1,7.0,1.386880522438622e-05,
5 7,5.7,2,7.0,1.386880522438622e-05,
CIELA,CIELA,1,7.0,1.386880522438622e-05,
RMS156 6 445M,RMS156-6-445M,2,7.0,1.386880522438622e-05,
TRINA SOLAR TSM 400W DE15M II,Trina Solar TSM-400W DE15M(II),2,7.0,1.386880522438622e-05,
HMB,HMB,1,7.0,1.386880522438622e-05,
PAINEL PAINEL,PAINEL | PAINEL,1,7.0,1.386880522438622e-05,
PAINEL FOTOVOLTAICO 550W RENOVIGI RENO H 550 EX MONO HALF CELL,Painel Fotovoltaico 550W - RENOVIGI - RENO-H 550 - Ex - Mono - Half Cell,2,7.0,1.386880522438622e-05,
ZHINE,ZHINE,1,7.0,1.386880522438622e-05,
HELIUSSUNLINK PV,HELIUSSUNLINK PV,2,7.0,1.386880522438622e-05,
LEAPTONSOLAR LP182 182 M 72 MB 550W,LEAPTONSOLAR LP182*182-M-72-MB-550W,1,7.0,1.386880522438622e-05,
DIGIMEGC,DIGIMEGC,1,7.0,1.386880522438622e-05,
BEYONDSUN GREEN ENER,Beyondsun Green Ener,1,7.0,1.386880522438622e-05,
SAJR6 10K S3,SAJR6-10K-S3,1,7.0,1.386880522438622e-05,
SB SOLAR,SB SOLAR,1,7.0,1.386880522438622e-05,
PHA SOLAR JHM5 72H555,PHA SOLAR JHM5/72H555,1,7.0,1.386880522438622e-05,
SUNLINK PV TECHNOLOGY CO LTD,"SunLink PV Technology Co., Ltd.",2,7.0,1.386880522438622e-05,
BEL ENERGYSOLAR,BEL ENERGYSOLAR,2,7.0,1.386880522438622e-05,
MFVTA,MFVTA,2,7.0,1.386880522438622e-05,
H66MBN3 W0 585 W,H66MBN3 W0(585)W,1,7.0,1.386880522438622e-05,
WEG RENESOLA,WEG / RENESOLA,1,7.0,1.386880522438622e-05,
BEYONDSUN JETION SOLAR,BEYONDSUN / JETION SOLAR,1,7.0,1.386880522438622e-05,
DHN 72X16 DG BW 585W 2220 JKM555M 72HL4 V,2111 - DHN-72X16/DG(BW)585W;2220 - JKM555M-72HL4-V,1,7.0,1.386880522438622e-05,
OSDASOLAR 555 36V MH,OSDASOLAR 555-36V-MH,1,7.0,1.386880522438622e-05,
JETION SOLAR JT SGH 400,Jetion Solar JT SGh 400,1,7.0,1.386880522438622e-05,
MODULOS,modulos,1,7.0,1.386880522438622e-05,
XPOWER GOKIN,XPOWER | GOKIN,1,7.0,1.386880522438622e-05,
YGEM72 CELL AKCOME,YGEM72 CELL |AKCOME,1,7.0,1.386880522438622e-05,
TELESUNBISTAR,TELESUNBISTAR,2,7.0,1.386880522438622e-05,
ZNSHINESOLAR BELENERGY ENERGIA SOLAR,ZNSHINESOLAR - BELENERGY ENERGIA SOLAR,1,7.0,1.386880522438622e-05,
CANADIN 485,CANADIN 485,1,7.0,1.386880522438622e-05,
MFVRE MO 144 560W,MFVRE-MO-144-560W,1,7.0,1.386880522438622e-05,
JY410M 6 FS 9 410W,JY410M- 6- FS-9 410W,1,7.0,1.386880522438622e-05,
GCL GOKIN,"GCL, GOKIN",1,7.0,1.386880522438622e-05,
TALESUNSOLAR SOLAR,TALESUNSOLAR SOLAR,2,7.0,1.386880522438622e-05,
BEDIM SOLAE PAINEL SOLAR ZINK,"bedim solae, painel solar zink",1,7.0,1.386880522438622e-05,
BELENERNY,BelEnerny,1,7.0,1.386880522438622e-05,
HANERSOU,HANERSOU,1,7.0,1.386880522438622e-05,
RISEN SOLAR JINKO,RISEN SOLAR + JINKO,1,7.0,1.386880522438622e-05,
RENESOLA RONMA,Renesola/Ronma,1,7.0,1.386880522438622e-05,
BELENERGY SOLA,BELENERGY SOLA,1,7.0,1.386880522438622e-05,
AE SOLAR MODULO AE HM6L 60 460W MONO,AE SOLAR/MODULO AE HM6L-60 460W MONO,2,7.0,1.386880522438622e-05,
RISEN SOLAR 27 DAH SOLAR,6 - RISEN SOLAR / 27 - DAH SOLAR,1,7.0,1.386880522438622e-05,
RISEN SOLAR 80 RESUN,6 - RISEN SOLAR / 80 - RESUN,1,7.0,1.386880522438622e-05,
HONORE,honore,1,7.0,1.386880522438622e-05,
HONORHY M10 144H 570,HONORHY-M10-144H-570	,1,7.0,1.386880522438622e-05,
FASHION PEOPLE,Fashion People,1,7.0,1.386880522438622e-05,
HONOROSDA,HONOROSDA,1,7.0,1.386880522438622e-05,
1P7K 5G,1P7K-5G,1,7.0,1.386880522438622e-05,
BYS SOLAR,BYS SOLAR,1,7.0,1.386880522438622e-05,
FSM 60X10 450W,882 - FSM-60X10 - 450W,2,7.0,1.386880522438622e-05,
BY SOLAR,BY-SOLAR,1,7.0,1.386880522438622e-05,
ODAODA,ODAODA,1,7.0,1.386880522438622e-05,
TRINA SOLAR TSM DE18M 480 510,TRINA SOLAR / TSM-DE18M 480-510,1,7.0,1.386880522438622e-05,
JAM72S30575 LR,JAM72S30575/LR,1,7.0,1.386880522438622e-05,
JAYUY SOLAR,JAYUY SOLAR,1,7.0,1.386880522438622e-05,
12 LONGI 6 WEG,12 LONGI 6 WEG,1,7.0,1.386880522438622e-05,
TRINA SOLAR TSM DE15M1 II 405 W,Trina Solar/TSM-DE15M1(II) 405 W,1,7.0,1.386880522438622e-05,
ZN SHINE PV TECH CO LTD,"ZN Shine PV - tech Co., ltd.",2,7.0,1.386880522438622e-05,
MONOCRISTALINOS,Monocristalinos,1,7.0,1.386880522438622e-05,
HISUNAGE,Hisunage,1,7.0,1.386880522438622e-05,
OSDASOLAR SOLAR,OSDASOLAR SOLAR,1,7.0,1.386880522438622e-05,
HT SAAE ASRONERGY,HT-SAAE/ ASRONERGY,1,7.0,1.386880522438622e-05,
ZNSHINE RENEPV,ZNSHINE | RENEPV,1,7.0,1.386880522438622e-05,
30HONOR SOLAR,30HONOR SOLAR,1,7.0,1.386880522438622e-05,
SOLAR JA JAM72S09,SOLAR JÁ - JAM72S09,1,7.0,1.386880522438622e-05,
HUSASUN,HUSASUN,1,7.0,1.386880522438622e-05,
MONO PERC HALF CELL 570,MONO PERC HALF CELL 570,1,7.0,1.386880522438622e-05,
HT SAAE BYD LONGI,HT SAAE + BYD + LONGI,1,7.0,1.386880522438622e-05,
HONOR SOLAR E CANADIAN SOLAR,HONOR SOLAR E CANADIAN SOLAR,1,7.0,1.386880522438622e-05,
JAYU SOLAR SOLAR,JAYU SOLAR SOLAR,1,7.0,1.386880522438622e-05,
BYD JA INSTALADA GOKIN IRA INSTALAR,"BYD (JÁ INSTALADA), GOKIN (IRA INSTALAR)",1,7.0,1.386880522438622e-05,
ODEX POS550W144CM,ODEX/POS550W144CM,1,7.0,1.386880522438622e-05,
ASTROSENI,astroseni,1,7.0,1.386880522438622e-05,
KRIPR,KRIPR,1,7.0,1.386880522438622e-05,
JKM 440M,JKM-440M,2,7.0,1.386880522438622e-05,
RINEN SOLAR,RINEN SOLAR,1,7.0,1.386880522438622e-05,
7 0,"7,0",1,7.0,1.386880522438622e-05,
TRIAN,TRIAN,2,7.0,1.386880522438622e-05,
PULLING ENERGY OSDA SOLAR,PULLING ENERGY/ OSDA SOLAR	,1,7.0,1.386880522438622e-05,
JINKO SOLAR NEXEN,JINKO SOLAR / NEXEN,1,7.0,1.386880522438622e-05,
TSM472H N 575W,2270 - TSM472H-N-575W,1,7.0,1.386880522438622e-05,
RENOVIGISOLARSOLARSOLAR ERA SOLAR SOLAR ERA SOLAR SOLAR,RenovigiSOLARSOLARSOLAR ERA SOLAR SOLAR ERA SOLAR SOLAR,2,7.0,1.386880522438622e-05,
RENOVIGI ZXP6 72 330,RENOVIGI ZXP6-72-330,2,7.0,1.386880522438622e-05,
GK 4 66HT,GK-4-66HT,1,7.0,1.386880522438622e-05,
RISEN ENERGY BYD EUROPE B V,RISEN ENERGY | BYD EUROPE B.V.,1,7.0,1.386880522438622e-05,
HIKU CS3W 430P,HIKU CS3W-430P,1,7.0,1.386880522438622e-05,
LP182X210 M 66 NB 600W,LP182x210-M-66-NB-600W,1,7.0,1.386880522438622e-05,
RISEN E QCELLS,RISEN E QCELLS,1,7.0,1.386880522438622e-05,
O3DA SOLAR,O3DA SOLAR,1,7.0,1.386880522438622e-05,
SHINEFAR SOLAR 127 XPOWER,126 - SHINEFAR SOLAR/127 - XPOWER,1,7.0,1.386880522438622e-05,
AMERISOLARENERGY,AmerisolarENERGY,1,7.0,1.386880522438622e-05,
RENO C,RENO-C,1,7.0,1.386880522438622e-05,
PAINEL SOLAR TRINA VERTEX 575W,PAINEL SOLAR TRINA VERTEX 575W,2,7.0,1.386880522438622e-05,
ODA340 36 P,ODA340-36-P,1,7.0,1.386880522438622e-05,
DHT M60X10 460,DHT-M60X10 - 460,1,7.0,1.386880522438622e-05,
HANERSUN RISEN SOLAR,HANERSUN | RISEN SOLAR,1,7.0,1.386880522438622e-05,
JA 540W MONO HALF CELL,JÁ / 540W - Mono -Half Cell,2,7.0,1.386880522438622e-05,
HY M10 144H 555W,1529 - HY-M10/144H-555W,2,7.0,1.386880522438622e-05,
INTERMEPRO,INTERMEPRO,1,7.0,1.386880522438622e-05,
TRISOLAR,TRISOLAR,1,7.0,1.386880522438622e-05,
OSODA555 36V MHDA,OSODA555-36V-MHDA,1,7.0,1.386880522438622e-05,
GE ENER,GE ENER,1,7.0,1.386880522438622e-05,
RISEN E ZNSHINE E BELENERGY,RISEN E ZNSHINE E BELENERGY,1,7.0,1.386880522438622e-05,
VSUN VSUN545W 144MH,VSUN VSUN545W-144MH,1,7.0,1.386880522438622e-05,
ELGIN JINKO SOLAR,ELGIN | JINKO SOLAR,1,7.0,1.386880522438622e-05,
JELITON SOLAR,JELITON SOLAR,1,7.0,1.386880522438622e-05,
SUNOVASS BG570 72MDH,SUNOVASS-BG570-72MDH,1,7.0,1.386880522438622e-05,
JA SOLAR JAM72S09 390W,JÁ SOLAR JAM72S09-390W,1,7.0,1.386880522438622e-05,
USINA FOTOVO LTA ICA SO,Usina Fotovo lta ica – SO,1,7.0,1.386880522438622e-05,
SUNOVA JINKO ENERGIA PRORIA,Sunova/Jinko/Energia Proria,1,7.0,1.386880522438622e-05,
DAH SOLAR RISEN POWER,DAH SOLAR / RISEN Power,1,7.0,1.386880522438622e-05,
DAH SOLAR AXITEC,DAH SOLAR | AXITEC,1,7.0,1.386880522438622e-05,
ODA 400W39M,ODA-400W39M,1,7.0,1.386880522438622e-05,
SS 550 72MDH 550W 2911 GK 4 66HTBD 610M,960 - SS-550-72MDH - 550W;2911 - GK-4-66HTBD-610M,1,7.0,1.386880522438622e-05,
QCELLS TSUN SOLAR,QCells / Tsun Solar,1,7.0,1.386880522438622e-05,
MARS ROCK,MARS ROCK,1,7.0,1.386880522438622e-05,
BLUSEL,BLUSEL,2,7.0,1.386880522438622e-05,
MARTIFER,Martifer,2,7.0,1.386880522438622e-05,
TRINAMOD,TRINAMOD,1,7.0,1.386880522438622e-05,
DAHSOLAR DHM72L9 545W,DAHSOLAR/DHM72L9-545W,2,7.0,1.386880522438622e-05,
FABRICANTE 1 LONGIFABRICANTE 2 JA SOLAR,FABRICANTE 1 LONGIFABRICANTE 2 JA SOLAR	,1,7.0,1.386880522438622e-05,
DUDRIVE SOLAR,DuDrive Solar,1,7.0,1.386880522438622e-05,
QSOLAR CANADIAN SOLAR,QSOLAR + CANADIAN SOLAR,1,7.0,1.386880522438622e-05,
HAN,han,1,7.0,1.386880522438622e-05,
WPV550HMM3,wpv550hmm3,1,7.0,1.386880522438622e-05,
TRINA TSM 18M II 510W,TRINA / TSM-18M(II) 510W,1,7.0,1.386880522438622e-05,
SPACE,SPACE ,2,7.0,1.386880522438622e-05,
TAUISTIC,TAUISTIC,1,7.0,1.386880522438622e-05,
TRINA TSM 510DE18M510W,TRINA/TSM 510DE18M510W,1,7.0,1.386880522438622e-05,
JAYU JY410 M6 FS9,JAYU - JY410-M6-Fs9,1,7.0,1.386880522438622e-05,
BELENERGY MFVZN MO 144 535W,BelEnergy/ MFVZN-MO-144-535W,2,7.0,1.386880522438622e-05,
CANADIAN SOLAR 8UN E DAH 8UN SOLARSOLAR,Canadian Solar(8un) e DAH (8un)SOLARSOLAR,1,7.0,1.386880522438622e-05,
SOPRAN ODA460 30V H,Sopran/ODA460-30V-H,1,7.0,1.386880522438622e-05,
ZNSNHINE,ZNSNHINE,1,7.0,1.386880522438622e-05,
SUMERGY,SUMERGY,1,7.0,1.386880522438622e-05,
QN SOLAR QN SOLAR,QN SOLAR QN SOLAR,1,7.0,1.386880522438622e-05,
QN S,QN S,1,7.0,1.386880522438622e-05,
ASTRONERGYENERGY,ASTRONERGYENERGY,2,6.99,1.384899264549424e-05,
TRINA TSE,Trina Tse,2,6.97,1.3809367487710278e-05,
JINKO EXISTENTE HONOR SOLAR ACRESCIMO,JINKO (EXISTENTE) + HONOR SOLAR (ACRESCIMO),1,6.97,1.3809367487710278e-05,
HARESUM,HARESUM,1,6.96,1.3789554908818297e-05,
6 96,"6,96",1,6.96,1.3789554908818297e-05,
TRINA SOLAR TSM 330 PE14A,TRINA SOLAR/TSM-330 PE14A,2,6.96,1.3789554908818297e-05,
HELIUS SOLAR E RENEPV,HELIUS SOLAR e RENEPV,1,6.96,1.3789554908818297e-05,
GBR MONO PERC 360 WP,GBR MONO PERC 360 WP,1,6.93,1.3730117172142356e-05,
LOGIN SOLAR LR6 720H 385M,LOGIN SOLAR LR6-720H - 385M,1,6.93,1.3730117172142356e-05,
1 DAH SOLAR 2 HONOR SOLAR,1 DAH SOLAR/ 2 HONOR SOLAR,1,6.93,1.3730117172142356e-05,
TRINA SOLAR TSM 410DE15M II,Trina SOLAR TSM-410DE15M(II),2,6.92,1.3710304593250378e-05,
BYD JINKO SUNOVA,BYD+ JINKO + SUNOVA,1,6.92,1.3710304593250378e-05,
PULLIMH,pullimh,1,6.9,1.3670679435466416e-05,
TSM 472H N 550,TSM 472H-N-550,1,6.9,1.3670679435466416e-05,
CANADIAN SUNOVA BEL ENERGY,Canadian/ Sunova/Bel energy,1,6.9,1.3670679435466416e-05,
SINE ENERGY SN 575W 156MB,SINE ENERGY SN (575W)-156MB,1,6.9,1.3670679435466416e-05,
SS 570 72 MDH T,SS-570-72-MDH(T),1,6.9,1.3670679435466416e-05,
DAH QCELLS,DAH / QCELLS,1,6.9,1.3670679435466416e-05,
RSM144 6 4 405M,RSM144-6-4-405M,2,6.9,1.3670679435466416e-05,
CHSM72M DG F BH 575W,CHSM72M(DG)/F-BH-575W,1,6.9,1.3670679435466416e-05,
JAM72S30 550 MR 1500V,JAM72S30-550/MR/1500V,1,6.9,1.3670679435466416e-05,
RENO C 555,RENO-C 555,1,6.9,1.3670679435466416e-05,
TS M10 144 545W,TS-M10-144-545W,1,6.9,1.3670679435466416e-05,
WINNER SOLAR HSM350M156,WINNER SOLAR - HSM350M156,2,6.9,1.3670679435466416e-05,
DHN 72X15 DG570W,dhn-72x15/dg570w,1,6.9,1.3670679435466416e-05,
12 05 2020,12/05/2020,1,6.9,1.3670679435466416e-05,
DM590M10TB72HSW,dm590m10tb72hsw,1,6.9,1.3670679435466416e-05,
JINJINKO SOLAR,JINJINKO SOLAR,1,6.9,1.3670679435466416e-05,
AMERISOLAR LUXEN,AMERISOLAR / LUXEN,1,6.9,1.3670679435466416e-05,
BIONDSOL,BIONDSOL,1,6.89,1.3650866856574435e-05,
JINKOR TIGER,JINKOR TIGER,1,6.89,1.3650866856574435e-05,
6 88,"6,88",1,6.88,1.3631054277682455e-05,
ASTRONERGYASTRONERGYASTRONERGY,ASTRONERGYASTRONERGYASTRONERGY,2,6.88,1.3631054277682455e-05,
ZNSHINE HONOR SOLAR,ZNShine + HONOR SOLAR,1,6.86,1.3591429119898496e-05,
CANADIANLEAPTON,CANADIANLEAPTON,1,6.86,1.3591429119898496e-05,
CS6W 540MB AG,CS6W-540MB-AG,2,6.86,1.3591429119898496e-05,
LONGI TALESUN,Longi / Talesun,1,6.86,1.3591429119898496e-05,
TUV RHEINLAND,TÜV Rheinland,2,6.8500000000000005,1.3571616541006516e-05,
HPNOR SOLAR,HPNOR SOLAR,1,6.84,1.3551803962114534e-05,
SUNOVA RISEN TSUN,SUNOVA / RISEN / TSUN,1,6.84,1.3551803962114534e-05,
BELENERGY HONNAR,BELENERGY-HONNAR,1,6.84,1.3551803962114534e-05,
ARTROENERHY,ARTROENERHY,1,6.84,1.3551803962114534e-05,
ASTROENNERGY,Astroennergy,1,6.84,1.3551803962114534e-05,
30 00,"30,00",1,6.84,1.3551803962114534e-05,
HEL,HEL,1,6.84,1.3551803962114534e-05,
CENTRI SOLO,CENTRI SOLO,1,6.84,1.3551803962114534e-05,
RONMA SOLAR TSUN SOLAR,RONMA SOLAR  | TSUN SOLAR,1,6.84,1.3551803962114534e-05,
470,470,2,6.82,1.3512178804330573e-05,
SUNOVE,SUNOVE,2,6.800000000000001,1.3472553646546615e-05,
ODA450 36 MH,ODA450-36-MH,2,6.800000000000001,1.3472553646546615e-05,
DAH SOLAR RESUN SOLAR,DAH SOLAR RESUN SOLAR,2,6.800000000000001,1.3472553646546615e-05,
QCELLS ULICA SOLAR,QCELLS/ULICA SOLAR,1,6.8,1.3472553646546612e-05,
DAH E LEAPTON E SOLAR,DAH E LEAPTON E SOLAR,1,6.8,1.3472553646546612e-05,
LONGI DAH CANADIAN,LONGI/DAH/CANADIAN,1,6.8,1.3472553646546612e-05,
KOMECO FRAME 340W,Komeco Frame 340W,1,6.8,1.3472553646546612e-05,
JETION SOLAR JT400PAG,JETION SOLAR JT400PAg,1,6.8,1.3472553646546612e-05,
EGING PV SOLAR,EGING PV SOLAR,2,6.8,1.3472553646546612e-05,
ULICA E SERAPHIM,ULICA E SERAPHIM,1,6.8,1.3472553646546612e-05,
A M E R I S O L A R,A M E R I S O L A R,1,6.8,1.3472553646546612e-05,
LP182 199 M 66 NH585W,LP182*199-M-66-NH585W,1,6.8,1.3472553646546612e-05,
KOFV FR 340,KOFV FR-340,1,6.8,1.3472553646546612e-05,
CHSM66RN DG F,CHSM66RN(DG)/F-,1,6.8,1.3472553646546612e-05,
KRIPT HONOR,KRIPT / HONOR,1,6.8,1.3472553646546612e-05,
6 8,"6,8",1,6.8,1.3472553646546612e-05,
XPOWER BYD,XPOWER; BYD,1,6.8,1.3472553646546612e-05,
MFVOS PO 72 340W,509 - MFVOS-PO-72-340W,1,6.8,1.3472553646546612e-05,
INTELBRASSOLAR N SOLAR,IntelbrasSOLAR N SOLAR,2,6.78,1.3432928488762654e-05,
JINKO SOLAR E BYD SOLAR,JINKO SOLAR E BYD SOLAR,1,6.78,1.3432928488762654e-05,
MXEON,MXEON,2,6.779999999999999,1.343292848876265e-05,
BELENERGYGY,BelenergyGY,2,6.76,1.3393303330978693e-05,
HAL CELL,HAL CELL,2,6.76,1.3393303330978693e-05,
RM 585W182M 144TB,RM-585W182m/144TB,1,6.75,1.3373490752086711e-05,
JVA SOLAR,JvÅ SOLAR,1,6.75,1.3373490752086711e-05,
EMPALUX DAH SOLAR PULLING ENERGY,EMPALUX DAH SOLAR  PULLING ENERGY,1,6.75,1.3373490752086711e-05,
JTSLK B,JTSLK(B),1,6.75,1.3373490752086711e-05,
DAAI SOLAR,DAAI SOLAR,1,6.75,1.3373490752086711e-05,
RSM132 8 700,rsm132-8 700,1,6.75,1.3373490752086711e-05,
TCL TECHNOLOGY,TCL TECHNOLOGY,1,6.75,1.3373490752086711e-05,
149 SINE ENERGY,149 SINE ENERGY,2,6.75,1.3373490752086711e-05,
MFVODA,mfvoda,1,6.75,1.3373490752086711e-05,
DHN 72X16 DG X0002 585W,DHN-72X16/DG_x0002_585W,1,6.75,1.3373490752086711e-05,
ODESX,ODESX,1,6.75,1.3373490752086711e-05,
GIKON,gikon,1,6.75,1.3373490752086711e-05,
ASTROENERGY CHSM72N HC 570,ASTROENERGY CHSM72N-HC-570,1,6.75,1.3373490752086711e-05,
TSM DE 19R 575W,TSM-DE-19R-575W,1,6.75,1.3373490752086711e-05,
ASTROENERGY CHSM72N DG F BH 570W,ASTROENERGY CHSM72N(DG)/F-BH - 570W,1,6.75,1.3373490752086711e-05,
5 70ASTRONERGY,"5,70Astronergy",1,6.75,1.3373490752086711e-05,
SPDG 210 132DS700W,SPDG-210- 132DS700W,1,6.75,1.3373490752086711e-05,
JKM620N66HL4 MBDV,JKM620N66HL4 MBDV,1,6.75,1.3373490752086711e-05,
AINEL,AINEL,1,6.75,1.3373490752086711e-05,
AIXTEC,AIXTEC,1,6.75,1.3373490752086711e-05,
SS 450 72MDH,640 - SS-450-72MDH,1,6.75,1.3373490752086711e-05,
JLO,JLO,1,6.75,1.3373490752086711e-05,
RONMMA SOLAR,RONMMA SOLAR,1,6.75,1.3373490752086711e-05,
SUNOCA SOLAR,SUNOCA SOLAR,2,6.75,1.3373490752086711e-05,
TRINABSOLAR,TRINABSOLAR,1,6.75,1.3373490752086711e-05,
JINKO SOLAR JINKO SOLAR LONGI SOLAR,Jinko Solar | Jinko Solar | LONGI Solar,1,6.75,1.3373490752086711e-05,
TCL SOLAR TRINA SOLAR,TCL SOLAR | TRINA SOLAR,1,6.75,1.3373490752086711e-05,
DHN 78X16 610,DHN-78X16-610,1,6.75,1.3373490752086711e-05,
HBM16R 132H 600W,HBM16R/132H-600W,2,6.75,1.3373490752086711e-05,
S U N O V A,S U N O V A,2,6.75,1.3373490752086711e-05,
HMF144T10 575W,HMF144T10-575W,1,6.75,1.3373490752086711e-05,
JA JAM72S30 535,JÁ - JAM72S30-535,2,6.75,1.3373490752086711e-05,
ERA SOLAR ERA RC 66HC 60,ERA SOLAR ERA-RC-66HC 60,1,6.75,1.3373490752086711e-05,
HOOR,Hoor,1,6.75,1.3373490752086711e-05,
SHINE SOLAR ZN SHINE SOLAR,Shine Solar ZN Shine Solar,1,6.75,1.3373490752086711e-05,
ZEN SHINE,ZEN SHINE,1,6.75,1.3373490752086711e-05,
